"","X","bo_year_rank","worldwidegross","domesticgross","overseasgross","runtimeMinutes","averageRating","numVotes","Hcluster","km.cluster","numVotes_sq","bo_and_num"
"2162",2431,234,6500000,5900000,553000,86,2.9,3520,"7","3",12390400,823680
"2163",2432,235,2500000,463000,2000000,97,5.8,20871,"5","4",435598641,4904685
"2164",2433,235,1200000,617000,566000,84,6.7,12162,"8","8",147914244,2858070
"2165",2434,235,2200000,666000,1500000,105,5.8,18304,"5","4",335036416,4301440
"2166",2435,235,6100000,275000,5800000,135,5.2,2210,"7","1",4884100,519350
"2167",2436,235,3100000,1700000,1400000,121,7.4,84360,"6","2",7116609600,19824600
"2168",2437,235,2e+06,898000,1100000,99,7.5,42585,"8","8",1813482225,10007475
"2169",2438,236,1700000,1100000,571000,148,7.1,20478,"7","1",419348484,4832808
"2170",2439,236,6300000,3500000,2800000,98,5.5,16696,"5","4",278756416,3940256
"2171",2440,236,4400000,4300000,70100,90,5.3,2931,"5","4",8590761,691716
"2172",2441,236,5900000,2200000,3700000,111,6.7,48215,"8","8",2324686225,11378740
"2173",2442,236,2200000,627000,1500000,96,7,3327,"8","8",11068929,785172
"2174",2443,236,3e+06,555000,2500000,70,4.3,275,"7","3",75625,64900
"2175",2444,237,1100000,704000,422000,100,7.4,16844,"8","8",283720336,3992028
"2176",2445,237,1900000,1300000,574000,89,5.1,11723,"5","3",137428729,2778351
"2177",2446,237,5800000,292000,5500000,93,5.9,32418,"5","4",1050926724,7683066
"2178",2447,237,2200000,5100,2200000,131,5.6,601,"7","1",361201,142437
"2179",2448,238,1800000,164000,1700000,119,7.1,24092,"6","2",580424464,5733896
"2180",2449,238,2900000,161000,2700000,88,6.2,853,"8","8",727609,203014
"2181",2450,239,4e+06,861000,3200000,180,6.9,50100,"2","1",2510010000,11973900
"2182",2451,239,5400000,2500000,2900000,97,7.1,23780,"8","8",565488400,5683420
"2183",2452,239,1100000,1000000,40700,108,6.2,16250,"8","4",264062500,3883750
"2184",2453,240,2e+06,945000,1000000,162,5.3,6252,"7","1",39087504,1500480
"2185",2454,241,1700000,358000,1300000,100,6.4,9596,"8","8",92083216,2312636
"2186",2455,241,5700000,3500000,2200000,97,6.6,15477,"8","8",239537529,3729957
"2187",2456,241,5300000,3000000,2300000,94,7.7,49835,"8","8",2483527225,12010235
"2188",2457,241,2e+06,46700,1900000,90,6.3,61391,"8","8",3768854881,14795231
"2189",2458,241,1e+06,542000,499000,157,5.6,8616,"7","1",74235456,2076456
"2190",2459,242,1900000,1300000,591000,96,6.6,20116,"8","8",404653456,4868072
"2191",2460,242,2e+06,427000,1500000,116,6.3,18417,"8","8",339185889,4456914
"2192",2461,242,1e+06,638000,393000,115,5.6,2653,"5","4",7038409,642026
"2193",2462,243,1600000,50500,1500000,92,6.9,1456,"8","8",2119936,353808
"2194",2463,243,5200000,570000,4600000,151,4.1,3680,"7","1",13542400,894240
"2195",2464,244,1500000,1000000,519000,97,6.7,12869,"8","8",165611161,3140036
"2196",2465,244,5400000,4600000,771000,99,7,55032,"8","8",3028521024,13427808
"2197",2466,244,1900000,997000,938000,153,6.8,9613,"7","1",92409769,2345572
"2198",2467,246,1500000,366000,1200000,138,5.3,6979,"7","1",48706441,1716834
"2199",2468,246,4900000,4900000,39100,92,6.3,16199,"8","8",262407601,3984954
"2200",2469,246,1900000,1300000,577000,130,7.4,15590,"6","2",243048100,3835140
"2201",2470,247,1400000,1000000,364000,128,6,3709,"6","2",13756681,916123
"2202",2471,247,3600000,1700000,1900000,90,6.4,20140,"8","8",405619600,4974580
"2203",2472,247,1800000,1500000,219000,88,7.7,9581,"8","8",91795561,2366507
"2204",2473,247,1800000,9600,1800000,125,6.9,9325,"6","2",86955625,2303275
"2205",2474,247,1600000,21000,1600000,94,4.8,10699,"5","3",114468601,2642653
"2206",2475,248,4800000,4400000,361000,119,7,15899,"6","2",252778201,3942952
"2207",2476,248,651000,584000,67000,120,6.7,2328,"6","2",5419584,577344
"2208",2477,248,1600000,38900,1500000,94,4.3,6820,"5","3",46512400,1691360
"2209",2478,248,775000,673000,102000,101,5,10142,"5","3",102860164,2515216
"2210",2479,249,4800000,4500000,245000,118,7.3,9114,"6","2",83064996,2269386
"2211",2480,249,4600000,4100000,550000,110,6.8,14234,"8","8",202606756,3544266
"2212",2481,249,1600000,577000,1100000,95,7.3,5368,"8","8",28815424,1336632
"2213",2482,250,1700000,1300000,358000,128,6.3,8710,"6","2",75864100,2177500
"2214",2483,250,1500000,1100000,412000,113,7.1,32693,"6","8",1068832249,8173250
"2215",2484,250,817000,428000,389000,118,5.2,3695,"5","4",13653025,923750
"2216",2485,250,1500000,146000,1400000,81,8.2,12,"7","8",144,3000
"2217",2486,251,1600000,375000,1300000,99,6.1,4637,"5","4",21501769,1163887
"2218",2487,252,3300000,3300000,9500,102,6.3,16144,"8","8",260628736,4068288
"2219",2488,252,3800000,3000000,870000,95,6.2,3889,"5","8",15124321,980028
"2220",2489,252,1500000,754000,707000,161,5.7,4328,"7","1",18731584,1090656
"2221",2490,253,228000,128000,100000,92,7.4,3027,"8","8",9162729,765831
"2222",2491,253,1600000,479000,1100000,115,6.7,6339,"8","8",40182921,1603767
"2223",2492,253,3800000,3800000,12000,105,5.3,1694,"5","4",2869636,428582
"2224",2493,253,1800000,1300000,456000,92,7,86608,"8","8",7500945664,21911824
"2225",2494,254,3700000,2400000,1300000,93,6.5,17296,"8","8",299151616,4393184
"2226",2495,254,4e+06,7300,4000000,91,6.8,71115,"8","8",5057343225,18063210
"2227",2496,254,1300000,1300000,22900,88,6,7891,"5","4",62267881,2004314
"2228",2497,254,1400000,693000,661000,107,5.8,34234,"5","4",1171966756,8695436
"2229",2498,255,4e+06,2900000,1100000,92,6.5,30612,"8","8",937094544,7806060
"2230",2499,255,1700000,1700,1700000,97,6.3,22621,"8","8",511709641,5768355
"2231",2500,256,3200000,3100000,56400,94,7.3,3528,"8","8",12446784,903168
"2232",2501,256,654000,285000,369000,139,4.2,1941,"7","3",3767481,496896
"2233",2502,256,1200000,101000,1100000,96,7.9,20614,"8","8",424936996,5277184
"2234",2503,256,1600000,993000,600000,163,5.6,3704,"7","1",13719616,948224
"2235",2504,257,3700000,2300000,1400000,110,6,97,"8","4",9409,24929
"2236",2505,257,645000,582000,62500,101,6.3,50151,"8","8",2515122801,12888807
"2237",2506,258,3e+06,72200,2900000,97,6.4,1452,"8","8",2108304,374616
"2238",2507,259,3200000,110000,3100000,95,6,29717,"5","4",883100089,7696703
"2239",2508,259,608000,303000,305000,89,5.9,4693,"5","4",22024249,1215487
"2240",2509,260,3200000,3200000,69900,112,6.7,19713,"8","8",388602369,5125380
"2241",2510,260,1100000,905000,225000,101,6.4,9306,"8","8",86601636,2419560
"2242",2511,261,3200000,2100000,1100000,99,7,29223,"8","8",853983729,7627203
"2243",2512,261,573000,93100,480000,108,6.3,69639,"8","8",4849590321,18175779
"2244",2513,262,742000,729000,13200,109,6.9,915,"8","8",837225,239730
"2245",2514,263,683000,309000,374000,166,6.1,5353,"7","1",28654609,1407839
"2246",2515,264,2600000,1200000,1500000,125,7,31287,"6","2",978876369,8259768
"2247",2516,265,1300000,816000,516000,118,7.8,624,"6","2",389376,165360
"2248",2517,265,1e+06,696000,312000,77,5.5,15238,"5","4",232196644,4038070
"2249",2518,266,581000,565000,16500,91,6.5,3902,"8","8",15225604,1037932
"2250",2519,266,2600000,1200000,1500000,110,7,15703,"8","8",246584209,4176998
"2251",2520,266,2900000,164000,2800000,152,3.6,3293,"7","1",10843849,875938
"2252",2521,266,2900000,2000000,938000,93,6,18486,"5","4",341732196,4917276
"2253",2522,267,1300000,1200000,145000,93,6.9,4440,"8","8",19713600,1185480
"2254",2523,267,579000,194000,386000,85,6.4,4058,"8","8",16467364,1083486
"2255",2524,267,458000,453000,4500,108,5.8,4604,"5","4",21196816,1229268
"2256",2525,268,961000,689000,272000,90,6.6,54562,"8","8",2977011844,14622616
"2257",2526,269,163000,135000,28600,91,6.5,2575,"8","8",6630625,692675
"2258",2527,270,2500000,744000,1700000,117,5.8,8893,"5","4",79085449,2401110
"2259",2528,271,347000,278000,68700,110,5.3,7134,"5","4",50893956,1933314
"2260",2529,271,347000,278000,68700,131,7.8,95,"6","2",9025,25745
"2261",2530,272,1100000,385000,733000,84,7.5,21347,"8","8",455694409,5806384
"2262",2531,272,2700000,73800,2600000,110,5.4,1480,"5","4",2190400,402560
"2263",2532,272,957000,45500,912000,105,5.7,17579,"5","4",309021241,4781488
"2264",2533,273,2200000,1000000,1200000,116,6.3,22677,"8","8",514246329,6190821
"2265",2534,273,2600000,244000,2400000,124,6.3,12474,"6","2",155600676,3405402
"2266",2535,273,2700000,2300000,328000,99,6.7,19846,"8","8",393863716,5417958
"2267",2536,274,321000,21100,300000,95,6.4,7921,"8","8",62742241,2170354
"2268",2537,275,2100000,45100,2100000,116,7.3,41102,"6","2",1689374404,11303050
"2269",2538,275,317000,159000,158000,110,7,22404,"8","8",501939216,6161100
"2270",2539,276,995000,870000,125000,100,7.2,7388,"8","8",54582544,2039088
"2271",2541,277,988000,751000,238000,110,7.1,1042,"8","8",1085764,288634
"2272",2542,277,2e+06,518000,1500000,100,7,24165,"8","8",583947225,6693705
"2273",2543,278,1900000,1200000,687000,93,7.6,4632,"8","8",21455424,1287696
"2274",2544,278,2300000,471000,1900000,97,7.1,36361,"8","8",1322122321,10108358
"2275",2545,278,726000,93400,633000,90,4.6,4180,"5","3",17472400,1162040
"2276",2546,279,916000,712000,204000,112,6.6,10618,"8","8",112741924,2962422
"2277",2547,279,1800000,70600,1800000,105,6.7,15225,"8","8",231800625,4247775
"2278",2548,279,832000,6300,826000,135,7.4,6130,"6","2",37576900,1710270
"2279",2549,280,293000,286000,7100,135,7,9380,"6","2",87984400,2626400
"2280",2550,281,580000,300000,279000,146,5.4,3875,"7","1",15015625,1088875
"2281",2551,282,823000,816000,6900,96,6.5,2216,"8","8",4910656,624912
"2282",2552,282,2200000,1100000,1000000,100,8,6297,"8","8",39652209,1775754
"2283",2553,282,277000,26300,250000,110,8.7,18,"7","8",324,5076
"2284",2554,283,549000,549000,700,96,5.1,503,"5","3",253009,142349
"2285",2555,283,276000,188000,88700,99,7.9,8049,"8","8",64786401,2277867
"2286",2556,284,2e+06,379000,1600000,105,6.4,1819,"8","8",3308761,516596
"2287",2557,285,1600000,271000,1300000,80,3.1,3253,"7","3",10582009,927105
"2288",2558,285,2e+06,55200,1900000,93,5.2,1165,"5","4",1357225,332025
"2289",2559,286,1500000,327000,1200000,95,7.4,10941,"8","8",119705481,3129126
"2290",2560,287,1900000,957000,987000,97,6.4,5932,"8","8",35188624,1702484
"2291",2561,287,1500000,848000,643000,90,5,107,"5","3",11449,30709
"2292",2562,287,457000,110000,347000,138,5.2,1164,"7","1",1354896,334068
"2293",2563,287,634000,441000,193000,136,7.2,10115,"6","2",102313225,2903005
"2294",2564,289,291000,229000,62400,111,7.2,9165,"6","8",83997225,2648685
"2295",2565,289,1400000,1100000,367000,120,7.3,25029,"6","2",626450841,7233381
"2296",2566,289,1900000,834000,1000000,96,6.9,1732,"8","8",2999824,500548
"2297",2567,289,1900000,1800000,71600,99,6.4,11968,"8","8",143233024,3458752
"2298",2568,289,409000,149000,260000,141,4.8,2168,"7","1",4700224,626552
"2299",2569,289,624000,201000,423000,102,6.5,8641,"8","8",74666881,2497249
"2300",2570,290,193000,169000,24300,122,4.7,2539,"7","3",6446521,736310
"2301",2571,291,611000,9200,602000,101,6.5,17912,"8","8",320839744,5212392
"2302",2572,292,1400000,83300,1300000,82,6.6,13875,"8","8",192515625,4051500
"2303",2573,293,1800000,122000,1700000,102,6.7,21054,"8","8",443270916,6168822
"2304",2574,293,391000,4000,387000,84,4,2032,"7","3",4129024,595376
"2305",2575,295,604000,23100,581000,105,6.6,9609,"8","8",92332881,2834655
"2306",2576,295,1400000,485000,887000,188,5.5,1751,"2","1",3066001,516545
"2307",2577,296,1200000,240000,991000,98,6.7,10338,"8","8",106874244,3060048
"2308",2578,298,124000,107000,17300,95,5.1,11147,"5","3",124255609,3321806
"2309",2579,298,345000,272000,73100,166,6.8,118,"7","1",13924,35164
"2310",2580,299,1500000,27300,1500000,92,6.2,6515,"8","8",42445225,1947985
"2311",2581,299,1100000,250000,899000,155,5.2,3686,"7","1",13586596,1102114
"2312",2582,299,1600000,1500000,64000,97,6,5873,"5","4",34492129,1756027
"2313",2583,299,339000,25300,314000,81,5.4,7556,"5","4",57093136,2259244
"2314",2584,300,537000,306000,231000,104,6.5,9571,"8","8",91604041,2871300
"2315",2585,300,1600000,161000,1400000,90,7.6,3244,"8","8",10523536,973200
"2316",2586,300,118000,101000,16400,93,6.4,6506,"8","8",42328036,1951800
"2317",2587,301,1500000,6400,1500000,93,3.9,5472,"7","3",29942784,1647072
"2318",2588,301,303000,190000,114000,104,6.7,17825,"8","8",317730625,5365325
"2319",2589,302,1500000,214000,1200000,120,7.4,16199,"6","2",262407601,4892098
"2320",2590,302,502000,337000,166000,129,3.5,776,"7","3",602176,234352
"2321",2591,302,1100000,38600,1000000,102,6.9,1409,"8","8",1985281,425518
"2322",2592,302,297000,243000,54000,84,7.4,43400,"8","8",1883560000,13106800
"2323",2593,302,105000,43800,60700,139,7.2,13997,"6","2",195916009,4227094
"2324",2594,303,1e+06,425000,597000,109,6.6,2121,"8","8",4498641,642663
"2325",2595,305,1e+06,903000,111000,84,7.4,25432,"8","8",646786624,7756760
"2326",2596,306,236000,214000,22500,126,3.6,988,"7","3",976144,302328
"2327",2597,306,7000,6400,600,98,7.4,21,"8","8",441,6426
"2328",2598,307,389000,376000,13200,101,6.1,2969,"5","4",8814961,911483
"2329",2599,307,943000,335000,608000,164,6.7,6924,"7","1",47941776,2125668
"2330",2600,307,230000,199000,31200,133,7.2,10731,"6","2",115154361,3294417
"2331",2601,307,356000,8500,347000,119,6.1,3837,"6","4",14722569,1177959
"2332",2602,308,351000,52600,299000,108,7,17449,"8","8",304467601,5374292
"2333",2603,308,905000,19900,885000,85,6.6,13946,"8","8",194490916,4295368
"2334",2604,309,345000,343000,2300,92,6.4,2235,"8","8",4995225,690615
"2335",2605,309,904000,617000,286000,99,4.9,3425,"5","3",11730625,1058325
"2336",2606,309,1300000,18500,1200000,93,2.5,330,"7","3",108900,101970
"2337",2607,309,343000,312000,30300,92,6.9,3582,"8","8",12830724,1106838
"2338",2608,310,55600,2000,53600,100,5.2,1449,"5","4",2099601,449190
"2339",2609,310,217000,195000,22600,87,7.6,5110,"8","8",26112100,1584100
"2340",2610,311,869000,519000,350000,97,6.3,6763,"8","8",45738169,2103293
"2341",2611,311,55100,4100,51000,83,6.6,6042,"8","8",36505764,1879062
"2342",2612,312,1200000,16400,1200000,134,7.7,5255,"6","2",27615025,1639560
"2343",2613,312,196000,166000,30700,75,7.5,7070,"7","8",49984900,2205840
"2344",2614,314,1200000,50700,1100000,105,6.5,11360,"8","8",129049600,3567040
"2345",2615,314,1200000,866000,327000,80,7.1,14918,"8","8",222546724,4684252
"2346",2616,315,186000,170000,15600,105,7.5,786,"8","8",617796,247590
"2347",2617,316,237000,220000,17500,75,7.7,1595,"7","8",2544025,504020
"2348",2618,316,1100000,942000,188000,95,6.4,3992,"8","8",15936064,1261472
"2349",2619,318,754000,205000,549000,137,6.9,4812,"6","2",23155344,1530216
"2350",2620,318,1100000,50900,1000000,85,6.7,8835,"8","8",78057225,2809530
"2351",2621,318,1100000,1700,1100000,109,6.8,11468,"8","8",131515024,3646824
"2352",2622,319,745000,654000,91200,92,4.9,8505,"5","3",72335025,2713095
"2353",2623,321,1e+06,901000,134000,93,5.3,10259,"5","4",105247081,3293139
"2354",2624,322,142000,53700,88300,96,4.8,2452,"5","3",6012304,789544
"2355",2625,323,1e+06,268000,759000,93,6.6,21482,"8","8",461476324,6938686
"2356",2626,323,173000,75800,96700,108,6.2,1376,"8","4",1893376,444448
"2357",2627,324,666000,15000,651000,94,4.9,1020,"5","3",1040400,330480
"2358",2628,324,985000,707000,278000,95,7.3,5449,"8","8",29691601,1765476
"2359",2629,324,985000,707000,278000,95,7.6,17,"8","8",289,5508
"2360",2630,326,639000,15700,623000,87,5.8,3016,"5","4",9096256,983216
"2361",2631,328,623000,199000,424000,96,6.6,11174,"8","8",124858276,3665072
"2362",2632,328,827000,821000,5800,85,7.5,1808,"8","8",3268864,593024
"2363",2633,328,118000,114000,4800,89,6.2,10414,"8","8",108451396,3415792
"2364",2634,331,786000,770000,15800,96,5,16016,"5","3",256512256,5301296
"2365",2635,332,106000,6700,99500,89,5.6,3841,"5","4",14753281,1275212
"2366",2636,332,782000,65400,717000,90,6.1,9781,"8","4",95667961,3247292
"2367",2637,333,5e+05,51700,448000,106,5.6,10159,"5","4",103205281,3382947
"2368",2638,333,87900,15700,72200,89,6.6,11789,"8","8",138980521,3925737
"2369",2640,335,760000,715000,44700,101,6.6,12607,"8","8",158936449,4223345
"2370",2641,337,54000,24600,29400,134,3.6,368,"7","3",135424,124016
"2371",2642,338,722000,16100,706000,125,4.3,113,"7","3",12769,38194
"2372",2643,339,45700,34400,11300,95,5.7,4349,"5","4",18913801,1474311
"2373",2644,339,720000,482000,238000,106,5.9,11449,"5","4",131079601,3881211
"2374",2645,341,26300,9600,16600,109,6.2,2551,"8","4",6507601,869891
"2375",2646,342,376000,280000,96400,100,7.4,3115,"8","8",9703225,1065330
"2376",2647,343,30300,28200,2100,70,6.7,246,"7","8",60516,84378
"2377",2648,346,332000,112000,220000,122,4,687,"7","3",471969,237702
"2378",2649,347,590000,79700,511000,108,5.8,5046,"5","4",25462116,1750962
"2379",2650,348,523000,520000,2600,90,7.4,1857,"8","8",3448449,646236
"2380",2651,349,6500,4300,2100,85,7.2,2024,"8","8",4096576,706376
"2381",2652,349,301000,256000,45100,76,6.7,5576,"7","8",31091776,1946024
"2382",2653,349,508000,116000,392000,106,6.2,5524,"8","4",30514576,1927876
"2383",2654,350,262000,9600,253000,93,6.9,5350,"8","8",28622500,1872500
"2384",2655,351,545000,268000,277000,124,6.6,1827,"6","2",3337929,641277
"2385",2656,353,508000,22400,486000,93,5.8,8056,"5","4",64899136,2843768
"2386",2657,355,487000,14300,472000,93,5.5,3202,"5","4",10252804,1136710
"2387",2658,355,242000,150000,91600,130,3.2,737,"7","3",543169,261635
"2388",2659,355,424000,409000,15300,86,5.6,17576,"5","4",308915776,6239480
"2389",2660,356,241000,204000,36400,94,7.3,1359,"8","8",1846881,483804
"2390",2661,358,227000,93500,134000,78,7.2,828,"8","8",685584,296424
"2391",2662,363,206000,180000,25900,94,7.2,10496,"8","8",110166016,3810048
"2392",2663,363,206000,180000,25900,69,6.9,163,"7","8",26569,59169
"2393",2664,364,355000,22400,332000,84,5.6,2336,"5","4",5456896,850304
"2394",2665,367,324000,229000,95100,116,7.4,3705,"6","8",13727025,1359735
"2395",2666,368,358000,301000,56600,92,7,2315,"8","8",5359225,851920
"2396",2667,370,319000,261000,58200,92,7.4,619,"8","8",383161,229030
"2397",2668,372,288000,267000,20600,115,6.9,12952,"6","8",167754304,4818144
"2398",2669,373,161000,119000,42000,97,6.1,2491,"5","4",6205081,929143
"2399",2670,373,286000,240000,45900,87,6.7,30537,"8","8",932508369,11390301
"2400",2671,373,285000,36800,248000,91,5.8,20810,"5","4",433056100,7762130
"2401",2672,374,160000,29200,131000,140,5.6,1100,"7","1",1210000,411400
"2402",2673,375,160000,150000,10300,118,7.8,11962,"6","2",143089444,4485750
"2403",2674,377,276000,275000,300,100,5.8,332,"5","4",110224,125164
"2404",2675,378,250000,92900,157000,95,6.7,6559,"8","8",43020481,2479302
"2405",2676,381,141000,14400,126000,85,6.6,884,"8","8",781456,336804
"2406",2677,382,229000,2100,227000,104,4.6,2547,"5","3",6487209,972954
"2407",2678,385,205000,166000,38600,101,6.1,5373,"5","4",28869129,2068605
"2408",2679,390,188000,154000,33500,94,7.3,5404,"8","8",29203216,2107560
"2409",2680,391,183000,128000,54800,90,4.6,599,"5","3",358801,234209
"2410",2681,392,179000,5100,174000,94,5.1,626,"5","3",391876,245392
"2411",2682,392,98700,66200,32500,105,7,131,"8","8",17161,51352
"2412",2683,393,179000,9400,170000,85,5.8,15577,"5","4",242642929,6121761
"2413",2684,394,168000,46000,122000,92,7.2,9290,"8","8",86304100,3660260
"2414",2685,400,107000,29800,76800,98,5.2,7571,"5","4",57320041,3028400
"2415",2686,402,51700,24200,27500,89,3.7,300,"7","3",90000,120600
"2416",2687,402,134000,133000,1700,85,7.8,1497,"7","8",2241009,601794
"2417",2688,403,131000,63200,67700,100,6.3,31667,"8","8",1002798889,12761801
"2418",2689,405,121000,67500,53100,89,6.7,830,"8","8",688900,336150
"2419",2690,405,79700,77600,2200,96,6.9,2143,"8","8",4592449,867915
"2420",2691,406,78700,61600,17100,85,5.4,4264,"5","4",18181696,1731184
"2421",2692,406,119000,109000,10500,125,7.1,797,"6","2",635209,323582
"2422",2693,407,77400,57300,20100,96,5.5,3158,"5","4",9972964,1285306
"2423",2694,407,113000,109000,4300,98,6.8,677,"8","8",458329,275539
